timestamp,limestone_quality,clay_content,iron_ore_grade,moisture_content,particle_size_distribution,temperature,flow_rate
2025-09-20 19:09:00.964111,0.8540811218964922,0.13660774093977374,0.747269944815867,0.06571245463521239,"[0.27815159350127, 0.015682144722764, 0.08585367517561648, 0.35379242278087897, 0.2665201638194705]",16.391638518702884,422.0356335215076
2025-09-20 18:54:00.964111,0.8557464362438691,0.16406086380541043,0.6374345107543664,0.062793269420658,"[0.3702473852695988, 0.18009288809760782, 0.007172277233216005, 0.11135533019897464, 0.3311321192006026]",27.514652156612776,347.14442306140984
2025-09-20 18:39:00.964111,0.9269511967906701,0.12535965655042874,0.6939072888077855,0.14062399089117,"[0.43040529401230354, 0.06971597258578992, 0.01680016755258644, 0.1459747729356975, 0.33710379291362264]",25.484899103870443,341.58708154671876
2025-09-20 18:24:00.964111,0.9528505755400607,0.05270543196417034,0.7542805003150214,0.1568660963437482,"[0.007103269255833093, 0.2129205741923027, 0.47371728280536846, 0.09377510863174421, 0.21248376511475164]",20.2409727343026,447.0075761231499
2025-09-20 18:09:00.964111,0.8694928269849261,0.13573476804347723,0.6599934155831054,0.1604192098287191,"[0.11842566597607954, 0.31910716124897387, 0.06613969871082553, 0.1270073948606971, 0.369320079203424]",30.212114702708895,318.74780028315723
2025-09-20 17:54:00.964111,0.9104496596738623,0.18744508776581986,0.7150444534224742,0.21900216616615925,"[0.015050107769181852, 0.3188379887149107, 0.23325647792982568, 0.393689027791754, 0.03916639779432757]",29.36071721556192,350.57682643339524
2025-09-20 17:39:00.964111,0.8768970948878283,0.12014548260438787,0.7615870883375131,0.23728819936883044,"[0.22887743388112586, 0.018196400591961592, 0.2041254535348043, 0.32551084944550973, 0.22328986254659852]",29.71845890815829,345.91572327406374
2025-09-20 17:24:00.964111,0.9201318243112315,0.12628642302008852,0.7988612353897985,0.10743274421584444,"[0.3748722473111021, 0.04019466855260459, 0.2874925325675845, 0.11194857347811808, 0.1854919780905908]",31.045896670273542,378.82411454982525
2025-09-20 17:09:00.964111,0.8596095237451017,0.0793212898227719,0.76865169683399,0.14980866359268324,"[0.33764744686351034, 0.03644963267556193, 0.10669589950047444, 0.05687842118467198, 0.4623285997757812]",28.4664995742518,393.85978795394385
2025-09-20 16:54:00.964111,0.8975874185500807,0.17691936743614922,0.7413341668760127,0.09154338491833938,"[0.10327883888750389, 0.24460270017077465, 0.20805070558275535, 0.23271601333035666, 0.2113517420286096]",21.6904537362821,416.32260005631554
2025-09-20 16:39:00.964111,0.9139304248734778,0.18394122852377237,0.6911102541374098,0.20375830620828517,"[0.02913735879306264, 0.07432230473285245, 0.0870737938707744, 0.6841008693059079, 0.12536567329740278]",22.726863291903484,361.73782340363846
2025-09-20 16:24:00.964111,0.8784746964511942,0.11660136810918245,0.7807299807949242,0.21878760803290775,"[0.39709797264989355, 0.2813633692135198, 0.031333175963950334, 0.12305302706688502, 0.16715245510575122]",32.00061495952944,369.4121258920271
2025-09-20 16:09:00.964111,0.9147235251309455,0.11212131349933097,0.792676343944081,0.11530510571712818,"[0.0640952850139024, 0.2590781627053537, 0.0955978880610842, 0.26885000064546694, 0.3123786635741927]",27.71492954649953,444.92963630617464
2025-09-20 15:54:00.964111,0.9674869123993628,0.12970105000481286,0.6837730851802856,0.08514452150565995,"[0.2889308782108135, 0.3001727874573145, 0.06034293629978608, 0.2519424635896981, 0.09861093444238778]",34.850957047281995,434.1984430445797
2025-09-20 15:39:00.964111,0.8698418519179477,0.15912677883255213,0.7456911806978044,0.21068383229697252,"[0.2050303442484174, 0.38637318506022694, 0.13952563943943844, 0.09134417717265325, 0.177726654079264]",31.417642157475996,434.25583932794154
2025-09-20 15:24:00.964111,0.9727227297074383,0.07519157389381492,0.6534456093599909,0.16561196875085654,"[0.19867490118497083, 0.3167624162713351, 0.15389053718544463, 0.2668052829489431, 0.06386686240930621]",20.388485440487774,310.20386789183664
2025-09-20 15:09:00.964111,0.9223664619599621,0.05156383158023524,0.7283423720043879,0.12715410627647417,"[0.10937817968212572, 0.2756771732548552, 0.26471594650396485, 0.2310884383149963, 0.11914026224405795]",25.499537459047286,305.85836780574505
2025-09-20 14:54:00.964111,0.9628730830632282,0.19063100724540605,0.7760813156600989,0.2492500299675981,"[0.2817039879661198, 0.19801227132302227, 0.23170854896202372, 0.25748441946309436, 0.03109077228573981]",33.67497619423645,383.7967255492723
2025-09-20 14:39:00.964111,0.8930660584031751,0.06379301684063439,0.6818916772761275,0.14238093195706641,"[0.05750696424171543, 0.32117471569991973, 0.3875528701958439, 0.03392363132167813, 0.19984181854084276]",28.898399465564573,441.56298157915626
2025-09-20 14:24:00.964111,0.9293184417539521,0.1648205202914188,0.7313001697917492,0.16453854823858333,"[0.056354991491849395, 0.051170007539456754, 0.2958247611069362, 0.33467603081941844, 0.26197420904233926]",30.231116288349728,306.8251950630345
2025-09-20 14:09:00.964111,0.8553085245132269,0.08673334872444047,0.6216855232682785,0.10146375180549985,"[0.3423548490533993, 0.22220819191325786, 0.04955003180669784, 0.08444088657696214, 0.30144604064968294]",25.325815363292577,441.7323894728845
2025-09-20 13:54:00.964111,0.8956968493903187,0.17606106866912424,0.6329146913411804,0.20621550603223432,"[0.20838237444997548, 0.11003914138775646, 0.05348630180051964, 0.33228037100718405, 0.29581181135456425]",28.070399524388176,347.1695997561485
2025-09-20 13:39:00.964111,0.951227134794342,0.1482237375386958,0.74875101146248,0.09606037626371794,"[0.006453383082375278, 0.22879981702866264, 0.28893332564031077, 0.1284307936010077, 0.3473826806476435]",27.260768121281124,374.3680657286492
2025-09-20 13:24:00.964111,0.9089776788755337,0.10981796955765327,0.6479294365039674,0.07881607708343635,"[0.20063530973786037, 0.19799659830431374, 0.4281284205427432, 0.12144180663992636, 0.051797864775156244]",28.122507973206393,373.18118377354523
2025-09-20 13:09:00.964111,0.9529163764484055,0.10748325494056668,0.6659299122903599,0.15623371328495145,"[0.20179692675844293, 0.2630722784880809, 0.24720691485895635, 0.22751681899776208, 0.06040706089675763]",20.238559886693857,422.043796673503
2025-09-20 12:54:00.964111,0.8855137359666633,0.19909441207310935,0.7484323523893249,0.23960165527362326,"[0.11167688733431687, 0.21117457848854312, 0.1309198135293455, 0.4632767860579172, 0.08295193458987725]",26.107002611525644,421.62282100099935
2025-09-20 12:39:00.964111,0.9694825681336466,0.09655289732615625,0.6203616031911652,0.2281516448143293,"[0.007479265339970563, 0.3264277297583692, 0.2699311265519211, 0.1036589690878963, 0.2925029092618428]",19.534597222232755,423.127086639879
2025-09-20 12:24:00.964111,0.8702619270400427,0.15455444265957896,0.7842846340392633,0.08085491074719416,"[0.1658570481088241, 0.06813949715578421, 0.24272720986244808, 0.318920878162989, 0.20435536670995447]",28.307401163278485,329.3303331117785
2025-09-20 12:09:00.964111,0.955065233173927,0.05989942881690115,0.6823186035570117,0.1978483533316775,"[0.060690907830676495, 0.14428614948423762, 0.26302572887850073, 0.2987683481322573, 0.23322886567432785]",17.797619869888422,408.41441615117174
2025-09-20 11:54:00.964111,0.9512376565810989,0.05094443453952319,0.7010697940457052,0.10589120189855242,"[0.3133147741663391, 0.2956034622279456, 0.010637591683685431, 0.10121841080083718, 0.27922576112119274]",33.67793712267573,348.39285403713075
2025-09-20 11:39:00.964111,0.9634691673807843,0.08892693969882383,0.6491357582719302,0.21417284926486752,"[0.23210256180537453, 0.026186734788232323, 0.07140584867184525, 0.4342605148415403, 0.23604433989300747]",30.794247694078912,371.63211093456175
2025-09-20 11:24:00.964111,0.9456751322857136,0.07269772185297955,0.7138869588211164,0.20611195909948532,"[0.5114454662161992, 0.006728899393313739, 0.28440945365050674, 0.03839839692546378, 0.1590177838145166]",25.66577346563399,334.0225152913871
2025-09-20 11:09:00.964111,0.8810090923137147,0.17063969936337614,0.603564381945472,0.13964106037893065,"[0.17736804390897393, 0.15791910132027273, 0.24569056846832504, 0.18132458758270287, 0.2376976987197253]",31.362094690572917,420.6112285931339
2025-09-20 10:54:00.964111,0.9753679621877784,0.060662263315054456,0.7446392172835807,0.16443199328928015,"[0.22678315273135116, 0.40485816971541605, 0.06787190351924115, 0.27527822751878034, 0.025208546515211417]",30.419360364268407,433.4321555929758
2025-09-20 10:39:00.964111,0.9397014173640976,0.1553150392877784,0.6533191175227614,0.20109434868389703,"[0.11875766213167267, 0.2576242086684667, 0.2473782219919372, 0.24363582204145678, 0.13260408516646655]",16.96612399675258,319.42699277872464
2025-09-20 10:24:00.964111,0.924969420555598,0.09302912690029691,0.7660197438614795,0.09104103914296997,"[0.07361511312644668, 0.24058594435806807, 0.15564316231781194, 0.2596552540021259, 0.27050052619554743]",31.235761480418155,375.87271424425063
2025-09-20 10:09:00.964111,0.9205302621584539,0.14346518052884455,0.6296664564109349,0.08051669786942767,"[0.010826080325670681, 0.050990464037811795, 0.259493692794277, 0.3371594258382582, 0.3415303370039824]",20.054378813278277,358.0487921160341
2025-09-20 09:54:00.964111,0.9306589233616066,0.1429711432448944,0.7600925879886685,0.21870974012758537,"[0.13630474446472485, 0.3104262728843423, 0.27583236188243065, 0.14464865694493728, 0.13278796382356478]",24.31022167465187,404.7184028427316
2025-09-20 09:39:00.964111,0.87305496027743,0.06801636069974214,0.6469005260592641,0.0646912944427973,"[0.08673664152472729, 0.4287533878480084, 0.24564836483652516, 0.10982801138932935, 0.12903359440140977]",28.290475157779767,413.3657350042023
2025-09-20 09:24:00.964111,0.8604044628576698,0.050913718653186196,0.7243253733175814,0.10379127410236835,"[0.2902445401520301, 0.04088649030160878, 0.0999573011934652, 0.4141077673003058, 0.15480390105259006]",34.722030394267165,374.8616202156143
2025-09-20 09:09:00.964111,0.8621224967048793,0.10681316507683841,0.7163413050211366,0.2255619762006959,"[0.11796673562936051, 0.30681403632542625, 0.3119316862206615, 0.23816436399346416, 0.025123177831087546]",34.76485468110698,343.5024857547653
2025-09-20 08:54:00.964111,0.9657710068436246,0.0658067542296602,0.7509954817271611,0.14052253978447704,"[0.001220018348966851, 0.01358316750123158, 0.4792471577826137, 0.4965315653294084, 0.009418091037779505]",31.364400663816372,401.1176247271382
2025-09-20 08:39:00.964111,0.860941012879013,0.05022103752219628,0.7022324545549352,0.20753044064973752,"[0.16984081627697267, 0.21950550510573794, 0.17303408915076096, 0.21089445972360582, 0.2267251297429226]",32.69253911566415,392.90081180919526
2025-09-20 08:24:00.964111,0.8755817364178807,0.12705013163089782,0.6506556565133982,0.12174979396737945,"[0.22271610233748693, 0.23827713257617253, 0.1981277714596814, 0.14385850790445595, 0.19702048572220315]",16.381123644750307,422.67579739620317
2025-09-20 08:09:00.964111,0.9501467584870665,0.19728231393535117,0.6335325514073072,0.1309498958754185,"[0.20038878348247868, 0.16151717328716328, 0.23758499125291221, 0.1419235078104221, 0.25858554416702373]",18.017105207598767,306.1022645850811
2025-09-20 07:54:00.964111,0.9199417022086332,0.12256355213447806,0.7487524391297099,0.13767028423660221,"[0.047802316431012154, 0.13064997347427335, 0.38357239598281234, 0.07947646312916447, 0.3584988509827377]",25.852395746167677,337.78757182566574
2025-09-20 07:39:00.964111,0.9239190893071603,0.10128041870792176,0.6794331710541937,0.14834827249817806,"[0.2661518341334032, 0.3075575627167431, 0.1646955668898737, 0.006622802257644074, 0.25497223400233604]",20.272791716457327,377.7422542344208
2025-09-20 07:24:00.964111,0.9497624465910933,0.07191914134019377,0.6511675728274557,0.16279729951779898,"[0.03395190388303626, 0.11376518420470225, 0.5092910336886447, 0.28271885188438023, 0.06027302633923681]",32.734325823116926,365.26156105469414
2025-09-20 07:09:00.964111,0.857901017661225,0.11470066744505297,0.7515646411608772,0.09428624385265416,"[0.22017224547989162, 0.029572175523480317, 0.22083327408133502, 0.04338038243377995, 0.4860419224815131]",31.984162808518523,434.77806230099924
2025-09-20 06:54:00.964111,0.9693778879244875,0.06841335206561411,0.6442065676105964,0.24588308363853356,"[0.08522500315090757, 0.1597893485617472, 0.1175383886737453, 0.5564662415077812, 0.08098101810581866]",20.160423873151352,410.5243460011917
2025-09-20 06:39:00.964111,0.893237543426568,0.16372513022339027,0.7260157336692772,0.09946172701405967,"[0.06257807517578068, 0.16478673384176468, 0.25964990748162353, 0.3574002888304145, 0.15558499467041662]",26.844459620495577,306.36317425558724
2025-09-20 06:24:00.964111,0.9283710717980361,0.19733455810044298,0.787604903997733,0.05953378423110849,"[0.3050685550484092, 0.2594548220358214, 0.3330780762721835, 0.00493224285476289, 0.09746630378882314]",33.33715584395124,383.06767605811433
2025-09-20 06:09:00.964111,0.8995520395615191,0.13918801118224156,0.7858857953166044,0.18462394409067723,"[0.24658088790677662, 0.17728526764182573, 0.1473446171110196, 0.31067877864934945, 0.11811044869102853]",21.32062973305534,361.115956937397
2025-09-20 05:54:00.964111,0.9648519505416454,0.18467106900500513,0.6444480699596722,0.1484009807873225,"[0.15735799989721513, 0.20865205489800767, 0.3157859914425175, 0.1119825773471947, 0.20622137641506486]",20.675590936672663,354.8510749267402
2025-09-20 05:39:00.964111,0.9784304060066431,0.062106340200047544,0.6230440570115798,0.0781686864404962,"[0.2281864393977844, 0.17322317468983991, 0.007062592771876081, 0.20127903861463406, 0.3902487545258656]",15.796726222796194,413.50064410803344
2025-09-20 05:24:00.964111,0.870669714442862,0.10767911092612395,0.7245291709384939,0.11512787803956857,"[0.33417442031336464, 0.27370520237241447, 0.008758789176023893, 0.23173232983874992, 0.15162925829944698]",24.865285492248194,332.636362610657
2025-09-20 05:09:00.964111,0.9716691741149479,0.09496496711926186,0.7456712580415137,0.05408135963506238,"[0.2453255002315225, 0.09234017427472237, 0.13170928520778027, 0.3622200852069807, 0.16840495507899406]",15.859100726076301,318.9033981814741
2025-09-20 04:54:00.964111,0.9134840511153975,0.06256307514364574,0.6980774516070567,0.1263055893358265,"[0.08019670232240904, 0.04725883211000004, 0.41189861764760943, 0.44628747895751547, 0.014358368962466034]",16.740091633841164,421.67206633464053
2025-09-20 04:39:00.964111,0.9548857944530782,0.14271560486398277,0.7095045376821701,0.2303594581653713,"[0.2219995940844626, 0.16001676714898533, 0.1887138554697759, 0.16995006302284124, 0.2593197202739349]",31.57661719155916,448.0507535672509
2025-09-20 04:24:00.964111,0.9408598314752454,0.16979833183996307,0.748029387927811,0.07798497354006716,"[0.011062504523620975, 0.2489457882250606, 0.26015179651881554, 0.08762041152134972, 0.3922194992111531]",29.544239165349524,342.8775057275639
2025-09-20 04:09:00.964111,0.856198070233993,0.1602823293158086,0.6249557789851855,0.17830600292303722,"[0.3085328651978947, 0.3014715127742974, 0.24003964003144337, 0.0968964003647334, 0.05305958163163109]",22.95292400104521,331.6178366678257
2025-09-20 03:54:00.964111,0.9397261372998968,0.1656752739400112,0.7754903108006604,0.06173311051673678,"[0.2548340273501691, 0.07712323741892661, 0.2513369024488943, 0.11618511509010551, 0.3005207176919045]",25.89822398615675,383.81637683297424
2025-09-20 03:39:00.964111,0.9036196250356296,0.08041470618174433,0.6492199872408304,0.061483448289836165,"[0.11864631743946419, 0.13676404234046077, 0.2710685765518402, 0.12294495682277501, 0.35057610684545987]",34.305183210123126,409.26693033028084
2025-09-20 03:24:00.964111,0.9196893080779914,0.18714301257732957,0.6402040498995815,0.18248773887058406,"[0.12363069834928965, 0.32196763910865805, 0.41026110278267075, 0.04841507451386009, 0.09572548524552138]",32.900653865077196,403.94472084754295
2025-09-20 03:09:00.964111,0.920136375187223,0.13870328584209682,0.7782226518727571,0.17240279324409025,"[0.23619485203390966, 0.2299847332136791, 0.15143462210950268, 0.2428978355191759, 0.13948795712373271]",16.257810865612864,393.8531932404753
2025-09-20 02:54:00.964111,0.927481265510526,0.15057378679103328,0.7366810002974423,0.20976810158689307,"[0.43597441099468764, 0.22976571407824342, 0.0801018491803814, 0.19077657005437385, 0.06338145569231372]",23.799244327573383,396.5374500650045
2025-09-20 02:39:00.964111,0.8619463945062006,0.17345783182101202,0.6815621467542243,0.15545918898393113,"[0.07426209302791018, 0.2500564700085272, 0.26483613630823066, 0.19346903221627398, 0.21737626843905794]",25.064930616401718,417.63978059567916
2025-09-20 02:24:00.964111,0.910881968865913,0.12490772096580395,0.7821277920031876,0.18654887216483418,"[0.13609068330794985, 0.26843540704157864, 0.110581307366097, 0.19041679453282004, 0.2944758077515545]",20.55988833503241,405.55214022121106
2025-09-20 02:09:00.964111,0.9706965118925281,0.1006973206607136,0.6443398995796316,0.21822019332561104,"[0.08757078965174184, 0.3146283052679788, 0.20196924334899877, 0.04809658286060065, 0.3477350788706799]",27.7102437164713,410.8425369391814
2025-09-20 01:54:00.964111,0.9364537050095184,0.10916145681348371,0.6234591363046302,0.14502167504406496,"[0.40529197936668543, 0.08049624992725525, 0.21626928715554894, 0.07776071869625817, 0.22018176485425212]",20.13464039754077,358.94416223835583
2025-09-20 01:39:00.964111,0.8634657058838489,0.17555636952008719,0.6781089766994972,0.2038086180889515,"[0.15423794594166826, 0.3410027167434577, 0.12197532531895414, 0.10336829620411103, 0.2794157157918089]",26.7253892768111,418.4471589521228
2025-09-20 01:24:00.964111,0.9256788078551117,0.08843104259080346,0.7727381112511084,0.05026866495092215,"[0.3123548884958205, 0.28719597604370145, 0.12110797524017788, 0.2349134113492727, 0.044427748871027496]",33.83209423111224,408.37463030204026
2025-09-20 01:09:00.964111,0.8667356597094172,0.16820680866831594,0.6633666141802147,0.0833123983779009,"[0.03967831497984753, 0.34425697238842146, 0.11633192592949641, 0.13878212276945612, 0.36095066393277864]",29.821963642049763,350.8152812428424
2025-09-20 00:54:00.964111,0.8936584364473305,0.12891891562697794,0.6163424125496989,0.1213523723569756,"[0.3059297321598236, 0.11128597455455062, 0.19704000846472527, 0.09170737261475924, 0.29403691220614125]",19.74547894699563,323.2895584400373
2025-09-20 00:39:00.964111,0.8995358591641851,0.19548163429169224,0.6264744073174571,0.23123018130964157,"[0.27177216976692403, 0.25378043256659083, 0.3177970314828688, 0.09536640106486766, 0.06128396511874868]",25.388604019721416,435.911521961055
2025-09-20 00:24:00.964111,0.9767853999045404,0.09634357998147075,0.7714069061754294,0.12798008790587972,"[0.1877355308484414, 0.18536240998006906, 0.2408377554808919, 0.14823052070268772, 0.2378337829879099]",17.844879474216945,317.59516464830097
2025-09-20 00:09:00.964111,0.8544313244019021,0.1687987468571287,0.7972000796962867,0.12881488638238858,"[0.16223229455688296, 0.17306536083804666, 0.27622635382582916, 0.2670075833364032, 0.12146840744283807]",15.118591724007365,431.3699081512783
2025-09-19 23:54:00.964111,0.9171307003143557,0.07462836081427335,0.7844574444198279,0.1894776346583273,"[0.200068992983258, 0.3325727861613932, 0.1362861839564312, 0.1306332047518113, 0.20043883214710626]",15.401862867895469,360.3794070017017
2025-09-19 23:39:00.964111,0.9309117210671287,0.1152828253810533,0.6580810342768547,0.07990735317513697,"[0.17541898098468858, 0.04879226862869818, 0.0026405554900871472, 0.4434500801798066, 0.3296981147167196]",26.860209099403924,353.3005684087451
2025-09-19 23:24:00.964111,0.9527158919792481,0.11375223822009317,0.7198912927520086,0.17491876865164913,"[0.2855991109578999, 0.3119870685958291, 0.0036500129507876593, 0.2995845129600668, 0.09917929453541655]",28.84625296497358,432.0024229653896
2025-09-19 23:09:00.964111,0.8661103696863888,0.10917450357061707,0.7173978213939114,0.24769055767044212,"[0.15277054780954796, 0.16968126123589836, 0.2935856488866822, 0.20924873228872037, 0.17471380977915094]",24.8514987393801,385.0003278527324
2025-09-19 22:54:00.964111,0.9631835325394339,0.09680051466606854,0.6768178325896423,0.2157145267185629,"[0.08444859539511149, 0.194210957306058, 0.34915738215494313, 0.052676173675802615, 0.3195068914680847]",32.3952248776483,447.34412116634223
2025-09-19 22:39:00.964111,0.8686710641115479,0.0729978204492423,0.6061069554954118,0.09888347686332129,"[0.08753915190162545, 0.3033226306337326, 0.19991752278205216, 0.029284669131775118, 0.3799360255508145]",32.024019306792844,448.1299549082619
2025-09-19 22:24:00.964111,0.8808274571080976,0.1889511398767425,0.7810279089517059,0.17032816551645447,"[0.25623422305681887, 0.24786309447632415, 0.07898526618796761, 0.11767143262818307, 0.2992459836507063]",24.68421941055962,393.469009398413
2025-09-19 22:09:00.964111,0.9131841089624111,0.1800336012343779,0.7290232794913166,0.1909506891645889,"[0.3606325182637848, 0.14915399144075456, 0.097367975825935, 0.28184733388449795, 0.11099818058502786]",22.793280772066474,358.1084363997538
2025-09-19 21:54:00.964111,0.9121873167541134,0.07477733827705588,0.6454669897391422,0.051125057366170325,"[0.28293536985385304, 0.09584117642390381, 0.30687366127399823, 0.0962301129115788, 0.21811967953666617]",25.53827767212011,326.2503341204443
2025-09-19 21:39:00.964111,0.9063483097310568,0.1496088497393147,0.6568171807704097,0.18131014751753705,"[0.3175291936350937, 0.1176219101366502, 0.23825535009112675, 0.010478748003805893, 0.31611479813332344]",18.976264084239673,349.0383321610751
2025-09-19 21:24:00.964111,0.894676914917975,0.1832241774839976,0.7092171305249604,0.16434269829314985,"[0.18811694816616997, 0.29055441583961295, 0.2782145565316263, 0.15943595372810596, 0.08367812573448503]",30.208330999578237,326.5882182792126
2025-09-19 21:09:00.964111,0.8884381095801142,0.11073317437209568,0.7749358606651187,0.2207889260995649,"[0.103309857999246, 0.18543834362304507, 0.09600053806997468, 0.3378063144419039, 0.27744494586583024]",25.745705523898984,365.87029840610114
2025-09-19 20:54:00.964111,0.8872503548860431,0.16818595966347144,0.7659697295667794,0.1779009910521392,"[0.5120140293706701, 0.14595669392082675, 0.044124335174261356, 0.08629785191616807, 0.21160708961807376]",29.69267376286913,324.7883419974663
2025-09-19 20:39:00.964111,0.8931946475350222,0.1473472845952962,0.750218563659303,0.2433430742862745,"[0.23871699473621175, 0.24403967925775152, 0.35361214304441496, 0.13998386279643077, 0.023647320165191048]",15.715137815660228,316.3702868985925
2025-09-19 20:24:00.964111,0.9300652738526728,0.1986245111695401,0.6371771543614119,0.17534739172883568,"[0.05423008657283704, 0.2825131736837664, 0.030136702251478294, 0.3160629604640647, 0.3170570770278535]",18.799108873986206,424.8274512863054
2025-09-19 20:09:00.964111,0.9234336486338369,0.1585507688262216,0.6144674013852562,0.07823048290617268,"[0.18515084448005853, 0.01774938285457199, 0.4827834976398419, 0.04484826848132884, 0.26946800654419867]",15.120437783721346,331.59130754631764
2025-09-19 19:54:00.964111,0.9543546093650271,0.13213209733112202,0.6348360935294738,0.1294304099307319,"[0.05816599285311585, 0.23456897872924445, 0.2930587375777182, 0.07199298339231903, 0.3422133074476024]",20.650188212382847,387.6889987021137
2025-09-19 19:39:00.964111,0.9683350344827648,0.15671149645221322,0.6744227320407115,0.16255181793133044,"[0.09199066526641865, 0.21659123670231623, 0.1099666292521171, 0.18333125808021766, 0.3981202106989303]",34.18794199528499,416.359092640956
2025-09-19 19:24:00.964111,0.9015136823200933,0.07298799402494031,0.7136272356729756,0.22477014135313217,"[0.005599577204490158, 0.23010168436154754, 0.32238065587102105, 0.03624010508734513, 0.40567797747559603]",18.411287120874935,348.2553337787165
2025-09-19 19:09:00.964111,0.9239888203259599,0.10770490152383157,0.7522173414109593,0.20601367047003089,"[0.30160831160261276, 0.2980894369920701, 0.09360609662980371, 0.08357891060316876, 0.2231172441723448]",30.39839435226663,326.0772865526389
2025-09-19 18:54:00.964111,0.8721153675845941,0.1260344279762818,0.6820260625675212,0.21442135134994045,"[0.3161971268446459, 0.32520209899964136, 0.10030671750807363, 0.15626120141157204, 0.10203285523606717]",20.010652593604,400.7985929703726
2025-09-19 18:39:00.964111,0.9082338676173993,0.0707335687705941,0.7279263259424338,0.22438597896245438,"[0.3191850125025677, 0.04805507711563427, 0.13396440381087704, 0.2912874885194336, 0.20750801805148747]",15.923776968811021,321.8507212723774
2025-09-19 18:24:00.964111,0.8524621962888841,0.11676579966841168,0.7957676642608731,0.21144322320890113,"[0.06912271988254445, 0.10747291337300283, 0.1192287459040805, 0.6477252925828134, 0.05645032825755875]",24.7123427468607,358.0659404346022
2025-09-19 18:09:00.964111,0.8587529764930084,0.13066682959347742,0.7362300074880161,0.06414886921007229,"[0.41314919926139904, 0.14316965322734965, 0.09677383522946754, 0.08665498793844369, 0.2602523243433401]",34.466652918442364,419.4405403791324
2025-09-19 17:54:00.964111,0.8872564392508223,0.08074898861262372,0.6496372708982523,0.1800465791512889,"[0.15778998419471535, 0.2580528956096025, 0.010013417837412825, 0.290710679313004, 0.2834330230452654]",18.532866270902208,449.4087133009906
