timestamp,limestone_quality,clay_content,iron_ore_grade,moisture_content,particle_size_distribution,temperature,flow_rate,energy_savings,quality_improvement,sustainability_score,expected_improvement,rec_action,rec_target_value
2025-09-20 20:09:00.964111,0.8666925870485563,0.1237277981035146,0.6548077051650245,0.1230856656598685,"[0.210789585956459, 0.11458503230653502, 0.3904397818108461, 0.05490401147580409, 0.2292815884503557]",26.06236098943556,385.94788241107767,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 19:54:00.964111,0.9673726645827848,0.1499118381028736,0.7245034975021547,0.1897093114837605,"[0.259074968891916, 0.14297979008519884, 0.041077364812837955, 0.29214907012743724, 0.26471880608260995]",18.173076699116,408.1113261334904,0.048796518038632344,0.05,0.7548796518038632,0.049398259019316174,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 19:39:00.964111,0.8992462933780706,0.0680012173157071,0.6395506017436593,0.2251239604109589,"[0.081982050762449, 0.12970143971902698, 0.665347105509085, 0.07009982284795042, 0.05286958116148853]",32.74997212957972,358.2924155416938,0.05256198020547945,0.0,0.755256198020548,0.026280990102739724,Increase pre-drying time,0.12
2025-09-20 19:24:00.964111,0.8788868096576714,0.1727610357179417,0.7812009042453953,0.1942421869803118,"[0.12275959510724765, 0.05396996187911759, 0.20564489677404926, 0.28943982881085384, 0.32818571742873165]",20.02403509497637,400.1545666479346,0.05196953088621825,0.05,0.7551969530886218,0.05098476544310913,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 19:09:00.964111,0.8540811218964922,0.1366077409397737,0.747269944815867,0.0657124546352123,"[0.27815159350127, 0.015682144722764, 0.08585367517561648, 0.35379242278087897, 0.2665201638194705]",16.391638518702884,422.0356335215076,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 18:54:00.964111,0.8557464362438691,0.1640608638054104,0.6374345107543664,0.062793269420658,"[0.3702473852695988, 0.18009288809760782, 0.007172277233216005, 0.11135533019897464, 0.3311321192006026]",27.514652156612776,347.14442306140984,0.048098954107839535,0.03,0.7548098954107839,0.03904947705391977,"HIGH: Adjust crusher settings, low-quality mix",0.25
2025-09-20 18:39:00.964111,0.92695119679067,0.1253596565504287,0.6939072888077855,0.14062399089117,"[0.43040529401230354, 0.06971597258578992, 0.01680016755258644, 0.1459747729356975, 0.33710379291362264]",25.484899103870443,341.5870815467188,0.05412158820369106,0.0,0.755412158820369,0.02706079410184553,Adjust crusher settings,0.25
2025-09-20 18:24:00.964111,0.9528505755400608,0.0527054319641703,0.7542805003150214,0.1568660963437482,"[0.007103269255833093, 0.2129205741923027, 0.47371728280536846, 0.09377510863174421, 0.21248376511475164]",20.2409727343026,447.0075761231499,0.025806267440623747,0.05,0.7525806267440623,0.03790313372031187,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 18:09:00.964111,0.8694928269849261,0.1357347680434772,0.6599934155831054,0.1604192098287191,"[0.11842566597607954, 0.31910716124897387, 0.06613969871082553, 0.1270073948606971, 0.369320079203424]",30.21211470270889,318.74780028315723,0.020209604914359552,0.0,0.752020960491436,0.010104802457179776,Increase pre-drying time,0.12
2025-09-20 17:54:00.964111,0.9104496596738624,0.1874450877658198,0.7150444534224742,0.2190021661661592,"[0.015050107769181852, 0.3188379887149107, 0.23325647792982568, 0.393689027791754, 0.03916639779432757]",29.36071721556192,350.57682643339524,0.0495010830830796,0.0,0.754950108308308,0.0247505415415398,Increase pre-drying time,0.12
2025-09-20 17:39:00.964111,0.8768970948878283,0.1201454826043878,0.7615870883375131,0.2372881993688304,"[0.22887743388112586, 0.018196400591961592, 0.2041254535348043, 0.32551084944550973, 0.22328986254659852]",29.71845890815829,345.91572327406374,0.058644099684415196,0.0,0.7558644099684415,0.029322049842207598,Increase pre-drying time,0.12
2025-09-20 17:24:00.964111,0.9201318243112316,0.1262864230200885,0.7988612353897985,0.1074327442158444,"[0.3748722473111021, 0.04019466855260459, 0.2874925325675845, 0.11194857347811808, 0.1854919780905908]",31.045896670273542,378.82411454982525,0.03746167419333062,0.0,0.7537461674193331,0.01873083709666531,Adjust crusher settings,0.25
2025-09-20 17:09:00.964111,0.8596095237451017,0.0793212898227719,0.76865169683399,0.1498086635926832,"[0.33764744686351034, 0.03644963267556193, 0.10669589950047444, 0.05687842118467198, 0.4623285997757812]",28.4664995742518,393.8597879539439,0.03505897874540414,0.03,0.7535058978745404,0.03252948937270207,"HIGH: Adjust crusher settings, low-quality mix",0.25
2025-09-20 16:54:00.964111,0.8975874185500807,0.1769193674361492,0.7413341668760127,0.0915433849183393,"[0.10327883888750389, 0.24460270017077465, 0.20805070558275535, 0.23271601333035666, 0.2113517420286096]",21.6904537362821,416.32260005631554,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 16:39:00.964111,0.9139304248734778,0.1839412285237723,0.6911102541374098,0.2037583062082851,"[0.02913735879306264, 0.07432230473285245, 0.0870737938707744, 0.6841008693059079, 0.12536567329740278]",22.726863291903484,361.73782340363846,0.04187915310414256,0.0,0.7541879153104143,0.02093957655207128,Increase pre-drying time,0.12
2025-09-20 16:24:00.964111,0.8784746964511942,0.1166013681091824,0.7807299807949242,0.2187876080329077,"[0.39709797264989355, 0.2813633692135198, 0.031333175963950334, 0.12305302706688502, 0.16715245510575122]",32.00061495952944,369.4121258920271,0.05883918905995742,0.03,0.7558839189059957,0.044419594529978706,"HIGH: Adjust crusher settings, low-quality mix",0.25
2025-09-20 16:09:00.964111,0.9147235251309456,0.1121213134993309,0.792676343944081,0.1153051057171281,"[0.0640952850139024, 0.2590781627053537, 0.0955978880610842, 0.26885000064546694, 0.3123786635741927]",27.71492954649953,444.9296363061746,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 15:54:00.964111,0.9674869123993628,0.1297010500048128,0.6837730851802856,0.0851445215056599,"[0.2889308782108135, 0.3001727874573145, 0.06034293629978608, 0.2519424635896981, 0.09861093444238778]",34.850957047281995,434.1984430445797,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 15:39:00.964111,0.8698418519179477,0.1591267788325521,0.7456911806978044,0.2106838322969725,"[0.2050303442484174, 0.38637318506022694, 0.13952563943943844, 0.09134417717265325, 0.177726654079264]",31.417642157476,434.2558393279416,0.06347868260788074,0.05,0.756347868260788,0.05673934130394037,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 15:24:00.964111,0.9727227297074384,0.0751915738938149,0.6534456093599909,0.1656119687508565,"[0.19867490118497083, 0.3167624162713351, 0.15389053718544463, 0.2668052829489431, 0.06386686240930621]",20.388485440487774,310.20386789183664,0.022805984375428245,0.0,0.7522805984375428,0.011402992187714123,Increase pre-drying time,0.12
2025-09-20 15:09:00.964111,0.922366461959962,0.0515638315802352,0.7283423720043879,0.1271541062764741,"[0.10937817968212572, 0.2756771732548552, 0.26471594650396485, 0.2310884383149963, 0.11914026224405795]",25.49953745904729,305.85836780574505,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 14:54:00.964111,0.9628730830632282,0.190631007245406,0.7760813156600989,0.2492500299675981,"[0.2817039879661198, 0.19801227132302227, 0.23170854896202372, 0.25748441946309436, 0.03109077228573981]",33.67497619423645,383.7967255492723,0.06462501498379905,0.0,0.7564625014983799,0.032312507491899525,Increase pre-drying time,0.12
2025-09-20 14:39:00.964111,0.8930660584031751,0.0637930168406343,0.6818916772761275,0.1423809319570664,"[0.05750696424171543, 0.32117471569991973, 0.3875528701958439, 0.03392363132167813, 0.19984181854084276]",28.898399465564573,441.56298157915626,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 14:24:00.964111,0.929318441753952,0.1648205202914188,0.7313001697917492,0.1645385482385833,"[0.056354991491849395, 0.051170007539456754, 0.2958247611069362, 0.33467603081941844, 0.26197420904233926]",30.231116288349728,306.8251950630345,0.02226927411929165,0.0,0.7522269274119292,0.011134637059645826,Increase pre-drying time,0.12
2025-09-20 14:09:00.964111,0.8553085245132269,0.0867333487244404,0.6216855232682785,0.1014637518054998,"[0.3423548490533993, 0.22220819191325786, 0.04955003180669784, 0.08444088657696214, 0.30144604064968294]",25.325815363292577,441.7323894728845,0.03694193962135972,0.03,0.753694193962136,0.03347096981067986,"HIGH: Adjust crusher settings, low-quality mix",0.25
2025-09-20 13:54:00.964111,0.8956968493903187,0.1760610686691242,0.6329146913411804,0.2062155060322343,"[0.20838237444997548, 0.11003914138775646, 0.05348630180051964, 0.33228037100718405, 0.29581181135456425]",28.070399524388176,347.1695997561485,0.04310775301611715,0.0,0.7543107753016117,0.021553876508058574,Increase pre-drying time,0.12
2025-09-20 13:39:00.964111,0.951227134794342,0.1482237375386958,0.74875101146248,0.0960603762637179,"[0.006453383082375278, 0.22879981702866264, 0.28893332564031077, 0.1284307936010077, 0.3473826806476435]",27.260768121281124,374.3680657286492,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 13:24:00.964111,0.9089776788755336,0.1098179695576532,0.6479294365039674,0.0788160770834363,"[0.20063530973786037, 0.19799659830431374, 0.4281284205427432, 0.12144180663992636, 0.051797864775156244]",28.122507973206396,373.1811837735452,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 13:09:00.964111,0.9529163764484057,0.1074832549405666,0.6659299122903599,0.1562337132849514,"[0.20179692675844293, 0.2630722784880809, 0.24720691485895635, 0.22751681899776208, 0.06040706089675763]",20.238559886693857,422.043796673503,0.025363599299465977,0.05,0.7525363599299466,0.03768179964973299,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 12:54:00.964111,0.8855137359666633,0.1990944120731093,0.7484323523893249,0.2396016552736232,"[0.11167688733431687, 0.21117457848854312, 0.1309198135293455, 0.4632767860579172, 0.08295193458987725]",26.107002611525644,421.62282100099935,0.08372115869153623,0.05,0.7583721158691537,0.06686057934576811,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 12:39:00.964111,0.9694825681336466,0.0965528973261562,0.6203616031911652,0.2281516448143293,"[0.007479265339970563, 0.3264277297583692, 0.2699311265519211, 0.1036589690878963, 0.2925029092618428]",19.534597222232755,423.127086639879,0.07570615137003052,0.05,0.7575706151370031,0.06285307568501526,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 12:24:00.964111,0.8702619270400427,0.1545544426595789,0.7842846340392633,0.0808549107471941,"[0.1658570481088241, 0.06813949715578421, 0.24272720986244808, 0.318920878162989, 0.20435536670995447]",28.307401163278485,329.3303331117785,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 12:09:00.964111,0.955065233173927,0.0598994288169011,0.6823186035570117,0.1978483533316775,"[0.060690907830676495, 0.14428614948423762, 0.26302572887850073, 0.2987683481322573, 0.23322886567432785]",17.797619869888422,408.4144161511717,0.054493847332174244,0.05,0.7554493847332174,0.052246923666087124,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 11:54:00.964111,0.9512376565810988,0.0509444345395231,0.7010697940457052,0.1058912018985524,"[0.3133147741663391, 0.2956034622279456, 0.010637591683685431, 0.10121841080083718, 0.27922576112119274]",33.67793712267573,348.39285403713075,0.018994432249901737,0.0,0.7518994432249901,0.009497216124950868,Adjust crusher settings,0.25
2025-09-20 11:39:00.964111,0.9634691673807844,0.0889269396988238,0.6491357582719302,0.2141728492648675,"[0.23210256180537453, 0.026186734788232323, 0.07140584867184525, 0.4342605148415403, 0.23604433989300747]",30.794247694078912,371.63211093456175,0.047086424632433746,0.0,0.7547086424632434,0.023543212316216873,Increase pre-drying time,0.12
2025-09-20 11:24:00.964111,0.9456751322857136,0.0726977218529795,0.7138869588211164,0.2061119590994853,"[0.5114454662161992, 0.006728899393313739, 0.28440945365050674, 0.03839839692546378, 0.1590177838145166]",25.66577346563399,334.0225152913871,0.04305597954974265,0.0,0.7543055979549743,0.021527989774871324,Increase pre-drying time,0.12
2025-09-20 11:09:00.964111,0.8810090923137147,0.1706396993633761,0.603564381945472,0.1396410603789306,"[0.17736804390897393, 0.15791910132027273, 0.24569056846832504, 0.18132458758270287, 0.2376976987197253]",31.36209469057292,420.6112285931339,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 10:54:00.964111,0.9753679621877784,0.0606622633150544,0.7446392172835807,0.1644319932892801,"[0.22678315273135116, 0.40485816971541605, 0.06787190351924115, 0.27527822751878034, 0.025208546515211417]",30.419360364268407,433.4321555929758,0.03110239530249607,0.05,0.7531102395302496,0.04055119765124804,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 10:39:00.964111,0.9397014173640976,0.1553150392877784,0.6533191175227614,0.201094348683897,"[0.11875766213167267, 0.2576242086684667, 0.2473782219919372, 0.24363582204145678, 0.13260408516646655]",16.96612399675258,319.42699277872464,0.0405471743419485,0.0,0.7540547174341948,0.02027358717097425,Increase pre-drying time,0.12
2025-09-20 10:24:00.964111,0.924969420555598,0.0930291269002969,0.7660197438614795,0.0910410391429699,"[0.07361511312644668, 0.24058594435806807, 0.15564316231781194, 0.2596552540021259, 0.27050052619554743]",31.235761480418155,375.8727142442506,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 10:09:00.964111,0.920530262158454,0.1434651805288445,0.6296664564109349,0.0805166978694276,"[0.010826080325670681, 0.050990464037811795, 0.259493692794277, 0.3371594258382582, 0.3415303370039824]",20.05437881327828,358.0487921160341,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 09:54:00.964111,0.9306589233616066,0.1429711432448944,0.7600925879886685,0.2187097401275853,"[0.13630474446472485, 0.3104262728843423, 0.27583236188243065, 0.14464865694493728, 0.13278796382356478]",24.31022167465187,404.7184028427316,0.0690968180893097,0.05,0.7569096818089309,0.05954840904465485,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 09:39:00.964111,0.87305496027743,0.0680163606997421,0.6469005260592641,0.0646912944427973,"[0.08673664152472729, 0.4287533878480084, 0.24564836483652516, 0.10982801138932935, 0.12903359440140977]",28.290475157779767,413.3657350042023,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 09:24:00.964111,0.8604044628576698,0.0509137186531861,0.7243253733175814,0.1037912741023683,"[0.2902445401520301, 0.04088649030160878, 0.0999573011934652, 0.4141077673003058, 0.15480390105259006]",34.722030394267165,374.8616202156143,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 09:09:00.964111,0.8621224967048793,0.1068131650768384,0.7163413050211366,0.2255619762006959,"[0.11796673562936051, 0.30681403632542625, 0.3119316862206615, 0.23816436399346416, 0.025123177831087546]",34.76485468110698,343.5024857547653,0.05278098810034795,0.0,0.7552780988100348,0.026390494050173977,Increase pre-drying time,0.12
2025-09-20 08:54:00.964111,0.9657710068436246,0.0658067542296602,0.7509954817271611,0.140522539784477,"[0.001220018348966851, 0.01358316750123158, 0.4792471577826137, 0.4965315653294084, 0.009418091037779505]",31.36440066381637,401.1176247271382,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 08:39:00.964111,0.860941012879013,0.0502210375221962,0.7022324545549352,0.2075304406497375,"[0.16984081627697267, 0.21950550510573794, 0.17303408915076096, 0.21089445972360582, 0.2267251297429226]",32.69253911566415,392.90081180919526,0.04376522032486875,0.0,0.7543765220324868,0.021882610162434375,Increase pre-drying time,0.12
2025-09-20 08:24:00.964111,0.8755817364178807,0.1270501316308978,0.6506556565133982,0.1217497939673794,"[0.22271610233748693, 0.23827713257617253, 0.1981277714596814, 0.14385850790445595, 0.19702048572220315]",16.381123644750307,422.6757973962032,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 08:09:00.964111,0.9501467584870664,0.1972823139353511,0.6335325514073072,0.1309498958754185,"[0.20038878348247868, 0.16151717328716328, 0.23758499125291221, 0.1419235078104221, 0.25858554416702373]",18.017105207598767,306.1022645850811,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 07:54:00.964111,0.9199417022086332,0.122563552134478,0.7487524391297099,0.1376702842366022,"[0.047802316431012154, 0.13064997347427335, 0.38357239598281234, 0.07947646312916447, 0.3584988509827377]",25.85239574616768,337.78757182566574,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 07:39:00.964111,0.9239190893071604,0.1012804187079217,0.6794331710541937,0.148348272498178,"[0.2661518341334032, 0.3075575627167431, 0.1646955668898737, 0.006622802257644074, 0.25497223400233604]",20.272791716457327,377.7422542344208,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 07:24:00.964111,0.9497624465910932,0.0719191413401937,0.6511675728274557,0.1627972995177989,"[0.03395190388303626, 0.11376518420470225, 0.5092910336886447, 0.28271885188438023, 0.06027302633923681]",32.734325823116926,365.2615610546941,0.02139864975889945,0.0,0.7521398649758899,0.010699324879449724,Increase pre-drying time,0.12
2025-09-20 07:09:00.964111,0.857901017661225,0.1147006674450529,0.7515646411608772,0.0942862438526541,"[0.22017224547989162, 0.029572175523480317, 0.22083327408133502, 0.04338038243377995, 0.4860419224815131]",31.984162808518523,434.7780623009992,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 06:54:00.964111,0.9693778879244876,0.0684133520656141,0.6442065676105964,0.2458830836385335,"[0.08522500315090757, 0.1597893485617472, 0.1175383886737453, 0.5564662415077812, 0.08098101810581866]",20.160423873151352,410.5243460011917,0.08811815854697345,0.05,0.7588118158546974,0.06905907927348673,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 06:39:00.964111,0.893237543426568,0.1637251302233902,0.7260157336692772,0.0994617270140596,"[0.06257807517578068, 0.16478673384176468, 0.25964990748162353, 0.3574002888304145, 0.15558499467041662]",26.844459620495577,306.36317425558724,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 06:24:00.964111,0.928371071798036,0.1973345581004429,0.787604903997733,0.0595337842311084,"[0.3050685550484092, 0.2594548220358214, 0.3330780762721835, 0.00493224285476289, 0.09746630378882314]",33.33715584395124,383.06767605811433,0.016520566514522755,0.0,0.7516520566514523,0.008260283257261377,Adjust crusher settings,0.25
2025-09-20 06:09:00.964111,0.8995520395615191,0.1391880111822415,0.7858857953166044,0.1846239440906772,"[0.24658088790677662, 0.17728526764182573, 0.1473446171110196, 0.31067877864934945, 0.11811044869102853]",21.32062973305534,361.115956937397,0.0323119720453386,0.0,0.7532311972045339,0.0161559860226693,Increase pre-drying time,0.12
2025-09-20 05:54:00.964111,0.9648519505416454,0.1846710690050051,0.6444480699596722,0.1484009807873225,"[0.15735799989721513, 0.20865205489800767, 0.3157859914425175, 0.1119825773471947, 0.20622137641506486]",20.675590936672663,354.8510749267402,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 05:39:00.964111,0.9784304060066432,0.0621063402000475,0.6230440570115798,0.0781686864404962,"[0.2281864393977844, 0.17322317468983991, 0.007062592771876081, 0.20127903861463406, 0.3902487545258656]",15.796726222796194,413.50064410803344,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 05:24:00.964111,0.870669714442862,0.1076791109261239,0.7245291709384939,0.1151278780395685,"[0.33417442031336464, 0.27370520237241447, 0.008758789176023893, 0.23173232983874992, 0.15162925829944698]",24.865285492248194,332.636362610657,0.033669768125345854,0.03,0.7533669768125346,0.03183488406267293,"HIGH: Adjust crusher settings, low-quality mix",0.25
2025-09-20 05:09:00.964111,0.971669174114948,0.0949649671192618,0.7456712580415137,0.0540813596350623,"[0.2453255002315225, 0.09234017427472237, 0.13170928520778027, 0.3622200852069807, 0.16840495507899406]",15.8591007260763,318.9033981814741,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 04:54:00.964111,0.9134840511153977,0.0625630751436457,0.6980774516070567,0.1263055893358265,"[0.08019670232240904, 0.04725883211000004, 0.41189861764760943, 0.44628747895751547, 0.014358368962466034]",16.740091633841164,421.6720663346405,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 04:39:00.964111,0.9548857944530782,0.1427156048639827,0.7095045376821701,0.2303594581653713,"[0.2219995940844626, 0.16001676714898533, 0.1887138554697759, 0.16995006302284124, 0.2593197202739349]",31.57661719155916,448.0507535672509,0.0772516207157599,0.05,0.757725162071576,0.06362581035787995,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 04:24:00.964111,0.9408598314752454,0.169798331839963,0.748029387927811,0.0779849735400671,"[0.011062504523620975, 0.2489457882250606, 0.26015179651881554, 0.08762041152134972, 0.3922194992111531]",29.544239165349524,342.8775057275639,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 04:09:00.964111,0.856198070233993,0.1602823293158086,0.6249557789851855,0.1783060029230372,"[0.3085328651978947, 0.3014715127742974, 0.24003964003144337, 0.0968964003647334, 0.05305958163163109]",22.95292400104521,331.6178366678257,0.023413146079157877,0.03,0.7523413146079158,0.026706573039578938,"HIGH: Adjust crusher settings, low-quality mix",0.25
2025-09-20 03:54:00.964111,0.9397261372998968,0.1656752739400112,0.7754903108006604,0.0617331105167367,"[0.2548340273501691, 0.07712323741892661, 0.2513369024488943, 0.11618511509010551, 0.3005207176919045]",25.89822398615675,383.81637683297424,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 03:39:00.964111,0.9036196250356296,0.0804147061817443,0.6492199872408304,0.0614834482898361,"[0.11864631743946419, 0.13676404234046077, 0.2710685765518402, 0.12294495682277501, 0.35057610684545987]",34.305183210123126,409.2669303302808,0.0,0.0,0.75,0.0,maintain_parameters,0.0
2025-09-20 03:24:00.964111,0.9196893080779914,0.1871430125773295,0.6402040498995815,0.182487738870584,"[0.12363069834928965, 0.32196763910865805, 0.41026110278267075, 0.04841507451386009, 0.09572548524552138]",32.9006538650772,403.94472084754295,0.0437414172094088,0.05,0.7543741417209409,0.0468707086047044,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 03:09:00.964111,0.920136375187223,0.1387032858420968,0.7782226518727571,0.1724027932440902,"[0.23619485203390966, 0.2299847332136791, 0.15143462210950268, 0.2428978355191759, 0.13948795712373271]",16.257810865612864,393.8531932404753,0.026201396622045098,0.0,0.7526201396622045,0.013100698311022549,Increase pre-drying time,0.12
2025-09-20 02:54:00.964111,0.927481265510526,0.1505737867910332,0.7366810002974423,0.209768101586893,"[0.43597441099468764, 0.22976571407824342, 0.0801018491803814, 0.19077657005437385, 0.06338145569231372]",23.799244327573383,396.5374500650045,0.0448840507934465,0.0,0.7544884050793447,0.02244202539672325,Increase pre-drying time,0.12
2025-09-20 02:39:00.964111,0.8619463945062006,0.173457831821012,0.6815621467542243,0.1554591889839311,"[0.07426209302791018, 0.2500564700085272, 0.26483613630823066, 0.19346903221627398, 0.21737626843905794]",25.06493061640172,417.6397805956792,0.024821432288751773,0.05,0.7524821432288752,0.03741071614437589,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 02:24:00.964111,0.910881968865913,0.1249077209658039,0.7821277920031876,0.1865488721648341,"[0.13609068330794985, 0.26843540704157864, 0.110581307366097, 0.19041679453282004, 0.2944758077515545]",20.55988833503241,405.5521402212111,0.04658421051538387,0.05,0.7546584210515384,0.04829210525769194,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 02:09:00.964111,0.970696511892528,0.1006973206607136,0.6443398995796316,0.218220193325611,"[0.08757078965174184, 0.3146283052679788, 0.20196924334899877, 0.04809658286060065, 0.3477350788706799]",27.7102437164713,410.8425369391814,0.06875413532792769,0.05,0.7568754135327928,0.05937706766396385,"CRITICAL: Reduce moisture, high flow rate detected",0.12
2025-09-20 01:54:00.964111,0.9364537050095184,0.1091614568134837,0.6234591363046302,0.1450216750440649,"[0.40529197936668543, 0.08049624992725525, 0.21626928715554894, 0.07776071869625817, 0.22018176485425212]",20.13464039754077,358.94416223835583,0.04658759381000563,0.0,0.7546587593810006,0.023293796905002814,Adjust crusher settings,0.25
2025-09-20 01:39:00.964111,0.8634657058838489,0.1755563695200871,0.6781089766994972,0.2038086180889515,"[0.15423794594166826, 0.3410027167434577, 0.12197532531895414, 0.10336829620411103, 0.2794157157918089]",26.7253892768111,418.4471589521228,0.058666032662266054,0.05,0.7558666032662266,0.05433301633113303,"CRITICAL: Reduce moisture, high flow rate detected",0.12
